filename,deepzoom_hash,title,gallery
231.4.1.jpg,eb77d0425233cf943e1a2b4d1c1ca761,Susan Jacques,People
231.4.2.jpg,726428fe13981e36a2e2007121eb404b,Susan Jacques,People
231.5.jpg,200fd6b2409c6c8488bc5dc26ba5e81b,Susan Jacques - the young lady who found the Lucinda Hall letters (color),People
232.jpg,f333a1df18928898cd9ab25a2afbc9b5,"Lewis Johnson, c. 1890",People
233.jpg,bb835168d4475da6b0504ff31c2ab38a,"Jones, A. T.",People
234.jpg,0b4b1981ee4ebd48e9e92283cde5bb39,"E. R. Jones, c. 1883",People
235.jpg,3ca6efc673d737d3b8947ac49a052c1b,Mrs. Jones (wife of capt. Jones),People
236.1.jpg,903d9911012c37d71c3684e09fb53de9,H. W. Kellog,People
236.2.jpg,3fe8f4f7ca3509bf49fdaa457ce61d61,H. W. Kellog & family,People
237.jpg,2f7ae3e7619978b64d3eaba358d95638,J. P. Kellog,People
238.jpg,b429bad27d536c90f0329cd2823f8975,M. E. Kern,People
239.1.1.jpg,78044a418ba732a68d19f893d48f5346,J. H. Kellogg,People
239.1.2.jpg,f6837fd4964944917d08435a03680585,J. H. Kellogg,People
239.10.1.jpg,c8338cc5633db7a0f21eb4cb9854e5f8,Mrs. J. H. Kellogg,People
239.10.2.jpg,ae1a25592232349389a274b4ebcb1f16,Mrs. Mary H. Hunt,People
239.10.3.jpg,0a3a9f47969e59310905f2071ca51bef,Legend - The W. C. T. U. in hygienic Reform page 267,People
239.2.1.jpg,06f3286408c3562bcd4ae915aa33e137,J. H. Kellogg,People
239.2.2.jpg,ddb0a4c3918eb7c3bd7a4c7c50c54b03,Family of Dr. J. H. Kellogg,People
239.3.1.jpg,d66c3741dbd90366bf06662cae01c17b,"Dr. J. H. Kellogg, Famous medical Director of Battle Creek Sanatorium",People
239.3.2.jpg,3481e2ca46fde68432f18f7074b74cad,Sanita and Ruben in Mexican Costume,People
239.4.1.jpg,a12c1b5cb2708b1008c432a56ae11355,From J. H. Kellogg - adopted child,People
239.4.2.jpg,1bcc99e403b9fbc7efd9dabaffb13007,Children of W. H. Kellogg,People
239.5.1.jpg,766040b1772e6ee771d8eb42252b2e1e,Kellogg Family - four generations,People
239.5.2.jpg,7710ca4280a868b83bc019e0e3c8ce27,Kellogg Family - two oldest sisters,People
239.6.jpg,538b74088d21a500503a9e866cd57886,Div. Kellogs boys,People
239.7.1.jpg,5791e5bc26db5f37ed0b0bb81dc69f16,Mrs. M. G. Kellog,People
239.7.2.jpg,4e06ccd74baf6119e19e39dfa7dc80bb,J. H. Kellogg,People
239.7.3.jpg,22da3bcc4ab2a1bdab18a8b1dcbe6977,J. H. Kellogg,People
239.8.jpg,02e06ac14b08a974d78c9972c1d3be21,J. H. Kellogg,People
239.9.jpg,0d2a549fb5d1d3cdd8f611f680b2bc7a,Kellog family,People
24.jpg,f9f1b3a1f1284d36173be03e51e8d494,"E. G. White in a group at Reno, Nevada, Campmeeting, 1888 (EGW looking straight) | Signs: June 15, 1888",People
240.jpg,7ee992d3be66d48dcbef0fd2bc924340,Kerr family,People
241.jpg,862a07ffe4f5c870f45b87d8c0fe94c4,R. M. Kilgore,People
242.jpg,b01dcd52c8ea1591d406b265047de79d,George King,People
243.1.jpg,081a2c20870473ed9e36c208003636e2,Miss Anna Knight with Star from Morning Star. ,People
243.2.jpg,4336b327401872094d55571fa9352b59,"Miss Anna Knight and the ""Star"": Anna Knight, a pioneer black teacher and medical missionary in Mississippi, stands behind the original star from the Moring Star boat. The star is preserved by Oakwood College in Hountsville, Alabama, and Miss Knight, who died recently, tells her story in the book, Mississippi Girl.",People
244.jpg,82323d817e8ef251f9baeac0e52357f6,W. T. Knox and wife,People
245.1.1.jpg,e616677356843fe2fd489af3ef0af079,Dr. and Mrs. Kress,People
245.1.2.jpg,dc6def92e8506b7dcc0120f358fa474c,Legend,People
245.2.jpg,0fbbd7e1dcb9776e4cb0880c05852a3d,Dr. Kress,People
246.1.1.jpg,54d311d803083587ae04a457f0cd6d1f,E. M. Laceys Birthplace,People
246.1.2.jpg,c785e3166f4fa3d14e80b3d0dc7aa193,David Lacey,People
246.2.1.jpg,fbb551586258cdaf76baa8c2609b77e9,David Laceys Mother - b. c. 1786,People
246.2.2.jpg,3eb42b34bf26550f32c48c890a11116a,Mrs. David Lacey,People
246.3.jpg,f8b17e55f9e2103211e83d79acd5e6c5,H. C. Lacey,People
246.4.jpg,87067b2ec15ee98e04d2fb79910f4c83,H. C. Lacey 1896,People
247.jpg,37ddb818986571e89693a8475d2b684f,Elder J. G. Lamson,People
248.jpg,e2c952ec7679e1f178957a4b3945b7d8,"Phoebe Lamson, M. D., Pioneer Woman - Physician at Western Health Reform Inst. - Battle Creek, 1866",People
249.1.jpg,e9e2ff496c7b8c62f02a86cca1587c94,E. B. Lane,People
249.2.jpg,da13c1a62b7d412c5483852b7343fe8f,Legend,People
25.jpg,2c34f6c88c104a049553ed0d1a4d2a63,"Ellen White at Sunnyside, c. 1896-1897",People
250.jpg,528e30d6e393bc0cb4ace4dd9f717948,Pastor and Mrs. L. E. A. Lane,People
251.jpg,f770060b22b25e75500da843252a0c6d,The one with the cane and bible in lap is Elder S. H. Lane,People
252.1.jpg,23818650437693e498a3b63a97f82fe5,R. J. Lawrence,People
252.2.jpg,28525cdaba2ff920c55a4b1f31b2da80,R. J. Lawrence,People
252.3.jpg,600826032e017f3c1387c209390b9be1,R. J. Lawrence,People
253.1.jpg,2cbaad391569e038139e832f4104c48a,"Dr. H. S. Lay, First Medical Director of Western Health Reform Institute, and First Editor of Health Reformer.",People
253.2.jpg,2f268692b6c04c7627ebece730d71adc,Dr. H. S. Lay,People
253.3.1.jpg,a9b423b5f4e845e4a66098504688e227,Dr. H. S. Lay,People
253.3.2.jpg,3ce3fd607206597f4000afbeae7a7623,Legend,People
254.jpg,225181104ab27890f7172acc37faf12e,"Harmon Lindsay, Cape Town",People
255.1.jpg,81040abcdebeb493f4751d7c57917e14,"Kate Lindsey, M.D. - Woman physican employed by Battle Creek Sanatorium in the 1870s",People
256.jpg,5c4e4cf5f5ad640bf75513c484513105,Josiah Litch,People
257.1.jpg,f014934a7a80454bc1c38531298d9e8d,Ernest Lloyd & wife,People
257.2.jpg,c8e594e579e508f1b0252d5beece9174,Ernest Lloyd & wife,People
258.1.jpg,916592ea8f12eed0c8621780ca2b9d0f,"Front: John Lorentz and Mrs. John Lorentz, driver: Eld. E. J. Lorentz, back: Mrs. E. J. Lorentz with one little girl. Taken 2 years ago as we left N. D. To Mr. and Mrs. J. E. W. (1922)",People
259.jpg,37a9143cb16cdede62fa368403e4dfd1,"James Mackey taken by Courteau, No. 9 North Jefferson St., Battle Creek, Mich.",People
26.1.jpg,54a0913e0b0809abd3fee3a8f282c197,"E. G. White portrait, seated with book, c 1899, Australia (painting)",People
26.2.jpg,076dfe53a69bc2ff699f62dc18a13a16,"E. G. White portrait, seated with book, c 1899, Australia ",People
260.1.jpg,b2c2078d1fe55a5576a9c634c70ff2ba,Elder and Mrs. J. N. Loughborough taken by Adams & Stilliard,People
260.2.1.jpg,2849614dbb62abeb82c6185c58340b5b,J. N. Loughborough,People
260.2.2.jpg,7cdd4436552ddf24b214d6052065fa7d,"J. N. Loughborough taken by Huller & Son (?), Battle Creek, Mich.",People
260.2.3.jpg,01474183c1ace61dbd6f2a6caec5cd95,Grave of J. N. Loughborough (color),People
260.3.1.jpg,495b5e0bf4b313364adbb744d38afc4f,"J. N. Loughborough taken by M. W. Owens, Battle Creek, Mich.",People
260.3.2.jpg,86409de553953a71ea3b416ca2f0c909,J. N. Loughborough,People
260.3.3.jpg,7e99a5871e0c7e0bf1fbfbc59d2b0b05,J. N. Loughborough,People
260.3.4.jpg,01a573495287e94df3f3bb3e14afb8b0,"J. N. Loughborough, 1873",People
260.4.1.jpg,92a1218526f8636fe8ab8a08078abc08,J. N. Loughborough taken by Adams & Stillard,People
260.4.2.jpg,7c1e5d61292d0d77d6f885d5874ae5e3,"J. N. Loughborough and family taken by Crispell, Photo Artist, Battle Creek, Mich.",People
260.4.3.jpg,45a356475ff8dd2669f67be31bd425e8,J. N. Loughborough,People
260.5.1.jpg,fcfbf99b80786b86d12559df8be55d8e,"Grave of John N. Loughborough, 1832 - 1924, ""First Seventh-day Adventist Minister in California 1868; Wife Maggie A. died Mar. 24, 1875; Wife Anna M. died May 31, 1907 and Baby Loughborough",People
260.5.2.jpg,944fa7486280eebc5927aba784316aa7,Group picture with J. N. Loughborough,People
260.6.jpg,cae9399638804819e7d55406395bd3d6,J. N. Loughborough,People
260.7.jpg,4ee912f0295caf3cf8228b653f42e2c8,"Grave of John N. Loughborough, 1832 - 1924, ""First Seventh-day Adventist Minister in California 1868; Wife Maggie A. died Mar. 24, 1875; Wife Anna M. died May 31, 1907 and Baby Loughborough",People
260.8.jpg,f425faccfdd06528e5b2f004a804f16a,J. N. Loughborough,People
261.jpg,11557076d31f02a0af7441935d7b072a,W. F. Martin,People
262.jpg,530fb9ee8a7e5453f0561381802b2b26,Edith Marvin,People
263.1.1.jpg,923d47561f732b0d2d5378384a8aa913,"J. G. Matteson Grave, Santa Monica, CA. (color)",People
263.1.2.jpg,47dc90c185362b4846be98ee121c469a,"J. G. Matteson Grave, Santa Monica, CA. (color)",People
263.2.1.jpg,3e4d8c27e883a0ecd4896ea671ce004d,"J. G. Matteson Grave, Santa Monica, CA. (color)",People
263.2.2.jpg,3e20499fdec9c4802d05d9067e8064d7,"J. G. Matteson Grave, Santa Monica, CA. (color)",People
264.jpg,cdf17faf91353e69d017156d082cfc8b,"Maxson taken by Glass, Jenesville, Wis.",People
265.1.jpg,d274e8b428b1557f566165614cb3fa21,N. C. McClure,People
265.2.jpg,f04dce335e96bc121f8cc577ce451ff4,Mrs. N. C. McClure,People
266.jpg,c9722949a1ff0dee99ed4350d89a23d3,"L. McCoy taken by Crispell, Battle Creek, Mich.",People
267.jpg,58ec46fd8e25e9710b6c30c27fab6540,"Mrs. L. McCoy taken by Crispell, Battle Creek, Mich.",People
268.jpg,738779bb408fb6dc9e10ec64f134c5b7,McDearmon Emma & others,People
269.1.1.jpg,a6d02e96819edace69afae6ac8b70ac3,"Howe Twins. Atti Howe on right and Alice Howe on left. Daughters of Baxter Howe, early worker in Honolulu",People
269.2.jpg,42d8696b81b97818ca631b6b1eec0b0f,Alma McKibben (90 years old) speaking to a S. S. Teaching class,People
269.3.jpg,fd7b5c840f51bcc6b565019082391d78,Alma McKibben at 90 years of age outside her door holding the book containing the names of 1300 of her pst students,People
27.1.jpg,ce0d0e803fbeb0ad465739d942d91ff9,"E. G. White aadressing 1901 GC Session, Battle Creek, Michigan | Notes by W. H. Williams: J. N. Loughborough<br>Dr. David Pawlson<br>S. N. Haskell<br>W. C. White<br>E. B. Lane, S. H.<br>O. A. Olsen<br>Mrs. E. G. White<br>G. A. Irwin<br>P. T. Magan<br>B. F. Staremann<br>L. A. Hoopes<br>H. E. Rogers<br>(J. E. White near piano on stairs)<br>(Meeting in which Mrs. White printed Hid or Relief of the Schools. That was why Magan was in rostrum. He was the secretry and apparently had asked Mrs. White to speak.)<br>D. E. Robinson<br>A. T. Jones - original",People
27.2.jpg,1f56ede0b91334920108e55b19ad4ae8,"E. G. White aadressing 1901 GC Session, Battle Creek, Michigan | Notes by W. H. Williams: J. N. Loughborough<br>Dr. David Pawlson<br>S. N. Haskell<br>W. C. White<br>E. B. Lane, S. H.<br>O. A. Olsen<br>Mrs. E. G. White<br>G. A. Irwin<br>P. T. Magan<br>B. F. Staremann<br>L. A. Hoopes<br>H. E. Rogers<br>(J. E. White near piano on stairs)<br>(Meeting in which Mrs. White printed Hid or Relief of the Schools. That was why Magan was in rostrum. He was the secretry and apparently had asked Mrs. White to speak.)<br>D. E. Robinson<br>A. T. Jones - painted",People
27.3.jpg,60249265a6f78588bdeb8307ecf8654d,"E. G. White aadressing 1901 GC Session, Battle Creek, Michigan | Notes by W. H. Williams: J. N. Loughborough<br>Dr. David Pawlson<br>S. N. Haskell<br>W. C. White<br>E. B. Lane, S. H.<br>O. A. Olsen<br>Mrs. E. G. White<br>G. A. Irwin<br>P. T. Magan<br>B. F. Staremann<br>L. A. Hoopes<br>H. E. Rogers<br>(J. E. White near piano on stairs)<br>(Meeting in which Mrs. White printed Hid or Relief of the Schools. That was why Magan was in rostrum. He was the secretry and apparently had asked Mrs. White to speak.)<br>D. E. Robinson<br>A. T. Jones - explanating graphic",People
270.1.jpg,6977ff99b3ebbc5a66b95f0c8a9ac86a,"Mead, Newell",People
270.2.jpg,751a411cb9b7e8a6eedbdad71666a906,"Mead, Sarah",People
270.3.jpg,b8516b6bc28bc275ecbc758d63d5da3a,"Mead, Sarah",People
271.jpg,46c8fa22a6aa54e75a2f7113614cf93d,E. E. Miles and Wife,People
272.1.jpg,65bfbc9d722163230250f8cfad1016af,"Front row: Georga A. Miller (left), Charles Miller (middle), George W. Miller (son of William Miller); Back row: John J. Miller (middle)",People
272.2.1.jpg,4b3d84991fdca84a321390e49c97336b,"William Miller, illustrated. (painting)",People
272.2.2.jpg,68a2917b19009b9daee243d8a78f91a4,"Mrs. Miller (William's wife), illustrated. (painting)",People
272.3.jpg,f161cfa73b367540b6d7d0b38c515a55,"Miller, William, illustrated. (painting)",People
272.4.jpg,9ac2feca783ff4b6ceae8886381fcbd1,"Miller, William. (pencil drawing)",People
272.6.jpg,4f82da1bdd9d71ec1ebcc4cafffefed3,"Miller, William (painting)",People
272.7.jpg,c48d4ce0b603085e8a0326e4bf6f5520,Residence of William Miller (color),People
272.8.1.jpg,d19fe6f89516b358c5677a18b2541ea2,William Miller (painting),People
272.8.2.jpg,f3f3d211bba263cf00e0f5a28f65c3ae,"Original Chapel built by William Miller. Low Hampton, N.Y.",People
272.8.3.jpg,6252d6fabeeaae60ab2136e4c6d49fd0,"The Resting place of William Miller, Low Hampton, N.Y.",People
272.8.4.jpg,53fb1fa84dfad13a9e021196b74030eb,"Resistence of William Miller - The old Farmhouse in Low Hampton, N.Y., as it appeared in 1895",People
273.jpg,5cf9771fb63f2da46ff3cc970704351a,"Joe Mills taken by Godfrey, 85 Hunter St., Newcastle, N.S.W.",People
274.jpg,f19a8688a80b725943c0f9f12e7ef0c5,Edwin Moore,People
275.jpg,62720dde75cd232ceb1c96aab7be6610,"Lulu Mae Morris taken by Underwood, 41 High St., Clinton, Mass.",People
276.jpg,75bd481fb545a7162a56b7f6f5c823ac,"Isaac Morrison taken by Perry Photo Artist, Battle Creek, Mich.",People
277.jpg,4ef8f38ecbde43fd7b6d6fe223c58b14,"A. O. Narem, from Norway",People
278.1.jpg,c6df7e1f30e53c309710318f6c34fe00,"Ida Shively-Nelson, Andrew Nelson, Grace Nelson-Reid, Edith Nelson""",People
278.2.jpg,4a5e8f9fbb801493af94a5a69ed4bc40,Andrew Nelson family,People
279.jpg,68a58ebfeb082334694eafafc6813ece,F. D. Nichol in the field where James White cut hay,People
28.jpg,bec19b6dba0d7e5203347b213f39ef7b,"Ellen G. White in Group, special meeting at Oakwood School, Huntsville, Alabama | Front row beginning at right: (1) Eld. N. W. Allee, (2) Prof. J. E. Tenney, (3) Eld. Smith Sharp, (4) Eld. W. C. White, (5) Mrs. E. G. White, (6) Eld. J. E. White<br>Second row: (7) John Macmillan, (8) A. F. Harrison, (9) Eld. R. M. Kilgore, (10) Eld. S. B. Horton, (11) Eld. W. F. McNeely<br>Third row: (12) Prof. E. B. Melendy, (13) Brother Dart, (14) A. Fort, (15) Eld. J. O. Johnston, (16) Eld. H. G. Thurston, (17) Prof. F. R. Rogers<br>Forth row: (18) S. M. Jacobs, (19) T. O`Rell",People
280.jpg,cd792894b4f92ca5dd9d4143f1ae9b10,"""Grandpa Nicola and his bicycle"" article by Mrs. Charles W. Heald, Battle Creek, Michigan, June 15, 1925",People
281.jpg,589f71564830ccdc3bcf2035239bbc04,Leroy Nicola,People
282.jpg,a6fcb500c5da9980248aebdd5914914e,Nicola Group,People
283.1.jpg,7ea50e8f9f3f280c66b74260b5c4ee6d,"Henry O. Nichols (Son of Otis Nichols), age of about 86",People
283.10.jpg,1176248ca453312a58cfc24abcb10dc7,Henry Nichols,People
283.11.jpg,1719e66c098c1adf08fffc6e3d799a8c,"Otis Nichils<br>Born May 2, 1798<br>Married Mary Bird May 14, 1826<br>Died July 13, 1876<br>Buried at Forest Hill Cemetery, Jamaca Plains, Mass.<br>Children:<br>Henry Otis Nichols Oct 28, 1828<br>Mary Elizabith Nichols April 14, 1827<br>Anna Nichols 1832",People
283.12.1.jpg,9deaf3e23b2691ccb114b515ef3ab205,Home of Otis Nichols - In this Home St. White had her Ã¬like Strams of lightÃ® vision 1848,People
283.13.1.jpg,871d5ceabf1f8d21ac8a6e5983bb669c,Otis Nichols. Letter about his grave. p.1,People
283.13.2.jpg,3a48d637c90519df639ef02276a7682d,Otis Nichols. Letter about his grave. p.2,People
283.13.3.jpg,253f1ed178ebdd61a9beebef22cead20,Legend,People
283.15.jpg,e11134f2bc253c7ea836691a92fb55c0,"Forest Hill Cenetery Jamaca Plains, Marker for Henry and Harriet Nichols",People
283.16.jpg,c2bdd0d2301e839909fa4e025a16be76,"Home of Otis Nichols, 880 Washington St. Dorchester, Mass., Land now where the Woodrow Wilson School stands. at washington and and Craftland streets.",People
283.17.jpg,e42b136caaa785debfa995297a7e34ed,Buriel Place of Otis Nichols Ã± Jamaica Plain. Mass,People
283.2.1.jpg,b3785653e5659c59bc5ccd54a32915e0,"Henry O. Nichols, about 55 years",People
283.2.2.jpg,12673fe0646e92f45c8c61b2c5ebbc50,"Graveyard; Graves of the Nicholas-family: Grave of Henry O. Nichols (1828 - 1917), his wife Harriet L. Nicholas (1853 - 1917) and Mary Ã© Nicholas (1827 - 1886) - Released are the dead that die in the load. (color)",People
283.2.3.jpg,9309a3e5bd57f7143c4bab9a57d8365d,"Grave of Otis Nicholas (May 2, 179.. - July 18, 1876) (color)",People
283.2.4.jpg,8844def00a3d117e693948534f19b8b9,Cemetery (color),People
283.3.jpg,ff582a1a08670774038a6c3728aca5b9,"Mary Otis Nichols, wife of Otis Nichols, 1800 - 1868",People
283.4.1.jpg,cae0ae030de7e178e2437126750c676b,Gravestone Mary Nichols and Otis Nichols (color),People
283.4.2.jpg,2c3dc0cd3825550e8ad3bb0346d60eb5,"Graves of Harriet Swift, wife of Henry O. Nichols and Arthur T. Son of H. S. Nichols (color)",People
283.4.3.jpg,bdbfb757793547099aec6f51de2bc0e0,Grave of Henry O. Nichols (1828-1917) and Harriet L. Nichols (1853-1917) (color),People
283.5.1.jpg,53db834b64561ac44e2675906db27991,Headstones for Mary and Otis Nichols (color),People
283.5.2.jpg,c1e8ec1af1fd18acadaca562a2a3931d,Woodrow Wilson School. Now located on the sight where Otis Nichols« home stood. Corner of Washington and Craftland,People
283.6.jpg,66baa9ca5dff48b44fbd4aadb21429f9,"Henry Otis Nichols, 1828-1917",People
283.7.1.jpg,4d09e7fd272733f4a4c060e7d27853fc,Grave of Henry O. Nichols (1828-1917) and Harriet L. Nichols (1853-1917) (color),People
283.7.2.jpg,d862f1522e1ab4b1b50d486f3d4d34be,"Otis Nichols, about age 75",People
283.8.jpg,97c743a6d2adc1d383fbcee0f3d693cf,Nichols at about 75,People
283.9.jpg,af1309c235a85c86647ede19f1b67d41,Probably Otis Nichols at about 75,People
284.jpg,4422ad26d94b22e18321d990cde2749a,Alonzo Noble,People
285.jpg,adef2f51fc4c9d64d88da0238ac3f70c,Sister M. Noualy Valence (?) from France,People
286.1.1.jpg,cb1abf48a747923be367ae3889db79b9,Vernon Nye (color),People
286.1.2.jpg,5b2b9c2328c45bf09b505216bbd42ab7,Vernon Nye,People
286.2.jpg,c5e2798c808431ad1f9881f932a35c67,Vernon Nye (color),People
287..jpg,95ebeefe5bddb752b4fa015dfd0c72b8,Sarah J. Olney (1841-1913) Matron at Battle Creek College in 1895-1898 (?),People
288..jpg,7439ef3695003064f1cd2f39f1afb055,A. B. Olsen cir. 1914,People
289.jpg,8d119e43eb01c2922454c014dc16bd38,Andrew O. Olsen taken about 1882,People
29.jpg,3db4bd38a6f76d7c82cf23bc5dff6582,E. G. White speaking at Loma Linda 1906,People
290.1.1.jpg,b8c33889ea79bb8b2f8d13e624747f75,Post Card from Mrs. O. A. Olsen to Mr & Mrs C. Andrews,People
290.1.2.jpg,69817c10c9d9e524cc2def123f3e7a8a,O. A. Olsen's son,People
290.1.3.jpg,f49da9c4d405a15be6071509cc1c86b5,Grand son of O. A. Olsen (?),People
290.4.jpg,43edc1ab9ed3cd4540dd29bbebee20c4,O. A. Olsen,People
291.jpg,e3dda76eff8396b98f72b5ea3b9f2e49,Katie O'Neal,People
292.jpg,f70200601739bdc51ad41ca2a0e15c79,Elder Ostrander & family,People
293.1.jpg,772bb451cdaff4a2d133edcb93e3f878,Dan R. Palmer for W. K. Kellogg given by L. M. Hall to W. C. White; 8/8/21,People
293.2.jpg,76d9bf733de922142a25ff84c47c631f,Mrs. D. R. Palmer for W. K. Kellogg given to W. C. White by L. M. Hall; 8/8/21,People
294.jpg,8a097468e6235e3fab4506005cc4fd58,"Elder E. R. Palmer standing beside a stack of E. G. White books 6 feet and inch high 29,084 pages, taken June 11,1928. ",People
295.jpg,ed1e2a0e6afaff3f8f0986ff7ae016f1,Dr. Lynett--Parmerlee & wife,People
296.1.jpg,3d1172d839b720d48a95f09019fa4862,"Charles Paul and his wife, Jennie Glover Paul. The photo was taken on the day of their marriage in 1880. They were students of old Battle Creek College. They were the parents of six children, two of whom have made splendid records as foreign missionaries. The father died in 1919 and the mother in 1936. They repose in the Bedford cemetery.",People
296.2.jpg,fed60e0d824f53a89d9802a7249bf145,"The Old Paul Home, near Fine Lake, a few miles N.W. of Battle Creek, Michigan.",People
297.jpg,f77ad788961cbe1a4333ed23801ef799,"Dr. R .W. Paul and wife and their adopted daughter, Erabella, a Manchurian native",People
298.jpg,474b3eb073e6266acdf010e14a7f02bc,"Carrie Perkins, Arthur Perkins, & Emma Perkins",People
299.jpg,f79f1e2c9e9c3680d97dd0434bd7d60a,Sister Pfiffer,People
3.1.jpg,de3ead9d3292916da166ed46ccb749fc,"E. G. White portrait, seated writing, c. 1864 (with cuffs, braids on left)",People
3.2.jpg,04a0ddbef58d5877536f1cc684311d78,"E. G. White portrait, seated writing, c. 1864 (with cuffs, braids on left)",People
30.1.jpg,e2d3207e79846d0e1b70bb3577513444,"E. G. White in family group, Elemshaven, California 1907 | Front row: great grandchildren Henry Gracie and Herbert; seated: Mrs. W. C. White, Mrs. E. G. White, Elder W. C. White; Standing: Ella M. Robinson, D. E. Robinson, W. D. Workman, Mabel E. Workman",People
30.2.jpg,1c3a5eddbd8d33c5d1694ac017c3e3c8,"E. G. White in family group, Elemshaven, California 1907 | Front row: great grandchildren Henry Gracie and Herbert; seated: Mrs. W. C. White, Mrs. E. G. White, Elder W. C. White; Standing: Ella M. Robinson, D. E. Robinson, W. D. Workman, Mabel E. Workman",People
300.jpg,4d7034acc441e0c2e2cdce2491bb5c3e,Anna Rice Phillips,People
301.jpg,d7eeff47ca49ff1de67c9efe76ac62d1,Sadie Pierce,People
302.jpg,b11b22d523e16da71b4ca877815e90a8,Stephen Pierce,People
303.1.jpg,be0fccb24906aaabab228d8c140536ca,L. Flora Plummer (1862-1945),People
303.2.jpg,324dacaf56f32e522a9d8cb40c2ac674,L. Flora Plummer,People
304.1.jpg,b3cbaaccf6d7764299727a1ed30800d4,Bro. and Sister Pocock,People
304.2.jpg,d6b74fb10b716e38af7d6f4eb4ec02cc,legend,People
305.2.jpg,23bf7cc226b8061b05e04b76773170da,"Mavi Pomari M.D., New Zealand",People
306.jpg,759e4ba4b29ae026672e34c6cf5ba0a3,Mr. Pottle,People
307.jpg,a383d2e188b53cff0f84b91c4b1caae6,"Preble, T. M.",People
308.jpg,25cd7b76d8de6b0fab613d12451a54a5,Lewis Prescott,People
309.jpg,00ee04141c204e2c089c263f978e8c32,Rachel Oaks Preston,People
31.1.jpg,8461cdd01418a6306c7542e34f7d6dcf,"E. G. White with a group at Madison Tennessee, 1909 GC | Back row: C. C. Crisler, P. T. Magan, Minnie Hawkins, ""Mother D"" (Mrs. Druillard), A. E. Sutherland, Sara McEnterfer; Front row: W. C. White, Mrs. E. G. White, Mrs. J. Edson (Emma) White, J. Edson White",People
31.2.jpg,8e686e1d85a6cf453abe369fd7b782ec,"E. G. White with a group at Madison Tennessee, 1909 GC | Back row: C. C. Crisler, P. T. Magan, Minnie Hawkins, ""Mother D"" (Mrs. Druillard), A. E. Sutherland, Sara McEnterfer; Front row: W. C. White, Mrs. E. G. White, Mrs. J. Edson (Emma) White, J. Edson White",People
310.1.1.jpg,ca56b9e86ead21ac3fae42a91fbc91c2,Harriet Merrill Prescott (1831-1920),People
310.1.2.jpg,5c5701f7287f41087ce13453556e5d6b,James Lewis Prescott (1828-1915),People
310.1.3.jpg,7f694da3cdb5478556dda38b07e0fd56,"Mrs W.W.Prescott, Devoted Christian and Companion",People
310.1.4.jpg,0ff74fad342a55c3e02bd69e5cde4a20,W. W. Prescott,People
310.1.5.jpg,34a52a105926fcdae9bf90f2a7022edb,Legend,People
310.2.jpg,30aa38e7050616213fc5475787f821f5,W. W. Prescott (sideprofile),People
310.3.1.jpg,895dddf98e21f40481e4d449ee662b73,"Dedication Program 1/2, Prescott, W. W.",People
310.3.2.jpg,f92961c9ce8e27a44d736804e9e627fb,"Dedication Program 1/2, Prescott, W. W.",People
310.4.jpg,9d2bb56011a47bb0a45ef2a41bf7dfdc,"Sandie Sanders, W.W. Prescott's first wife",People
310.5.jpg,3f709457954fc7e5bfad6e04bb3e9b38,"Prescott, W. W.",People
311.1.1.jpg,1c615f9fa8e3285c7997476989935f4a,"Radley Family, Australia, 1900",People
311.2.1.jpg,93295ab6c43be4811271010fb5afa8ad,"Radley Family, Australia, 1885",People
312.jpg,7cab6ba3f8abc6134a1c2d2fd2738135,J. C. Raft,People
313.jpg,01e08bd429725dc6d43b5e3474717f24,Anna Rasmussen,People
314.jpg,41acd910e18ba3a3e143daae6440b2d6,"Charles C. Rathbun, Mrs. C. C. Rathbum",People
315.jpg,c5dd20b375b81988d87f97fe22a93cc8,"George F. Rathbun and family, Lizzie Sullivan Rathbun, Mildred 7 yrs old, Millard 5 yrs old. ""Taken at home of our parents in St. Charles in summer of 1898.""",People
316.jpg,851ba78de66bfb736dce52592d0c9abd,F. Otto Rathbun,People
317.jpg,40f2245743e036dae71d14e961922305,"Catherine Revel about 1900, first known convert in Europe ",People
318.jpg,3fdcadeee827608fca992b65b1186374,J. D. Rice,People
319.jpg,b09d27a240351ff9a24fb357292620da,Mr & Mrs William W. Rice,People
32.jpg,ef943a4597b7589ba286ba1346e31193,Ellen G. White with Australian workers at 1909 General Conference,People
320.jpg,4d9b744102377072d3c802d86ffd7c73,Jennie Trembly-Richards,People
321.1.jpg,41a699a7a3d131a62ede36b8bac5454b,"A. T. & Mrs. A. T. Robinson and Gladys, Taken at Cape Town, South Africa (Gladys was born in November 1892)",People
321.2.jpg,31c72685c6b73e223742722c5db99b7b,Loretta Farnsworth who later became Mrs. A. T. Robinson Mother of Dores and Urban c (and Gladys) ,People
321.3.jpg,6f1504abe3f68c320fd9ea68150606b6,"Ella White Robinson, grand daughter of James and Ellen White",People
321.4.jpg,d13353c9115600ffbbaa9b0e0ae74aaa,First husband of Gladys Robinson daugher of A. T. and Loretta Robinson,People
321.5.jpg,e3cef421692323ff901e4ca321252746,Elder A. T. Robinson and wife,People
321.6.jpg,39b3b36e391c719b896933b0c550850a,"""Elder A. T. Robinson, father of Dores Robinson Grandfather of Virgil, Mabel, and GladysÃ®",People
